,Site Name,Scenario Choice,Site Lat,Site Lon,ATB Year,Resource Year,Critical Load Factor,kW continuous load,Useful Life,PTC,ITC,Discount Rate,Debt Equity,Hub Height (m),Storage Enabled,Wind Cost kW,Solar Cost kW,Storage Cost kW,Storage Cost kWh,Storage Hours,Wind MW built,Solar MW built,Storage MW built,Storage MWh built,Electrolyzer Size,Electrolyzer Total System Size,Battery Can Grid Charge,Grid Connected HOPP,Built Interconnection Size,REOpt Interconnection Size,Total Installed Cost $(HOPP),Total Yearly Electrical Output,LCOE,Total Annual H2 production (kg),Levelized Cost H2/kg (CF Method),Levelized Cost H2/kg (new method - no operational costs),Levelized Cost H2/kg (new method - with operational costs),Total H2 cost/kg (H2A),H2A scaled total install cost,H2A scaled total install cost per kw,REOpt Energy Shortfall,REOpt Curtailment,HOPP Total Generation,Wind Capacity Factor,HOPP Energy Shortfall,HOPP Curtailment,Battery Generation,Electricity to Grid
0,Georgia,PC2 Georgia 2035,33.162,-83.8,2035,2013,1,100000,30,yes,no,0.03,60,135,True,656,598,97,104,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,64886000.0,875900000,3.478284421051582,11824901.388179941,2.648460199990874,0.7188282522470526,4.05449133834375,2.6530831962339176,40591758.37504833,405.91758375048335,831494657.476,239174203.379,245307472.64034137,28.420106497349764,630592527.3596586,0,0.0,0.0
1,Georgia,PC2 Georgia 2035,33.162,-83.8,2035,2013,1,100000,30,yes,no,0.07,60,135,True,656,598,97,104,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,64886000.0,875900000,3.478284421051582,11824901.388179941,1.3168841465864511,0.7188282522470526,4.05449133834375,2.6530831962339176,40591758.37504833,405.91758375048335,831494657.476,239174203.379,245307472.64034137,28.420106497349764,630592527.3596586,0,0.0,0.0
2,Georgia,PC2 Georgia 2035,33.162,-83.8,2035,2013,1,100000,30,yes,no,0.1,60,135,True,656,598,97,104,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,64886000.0,875900000,3.478284421051582,11824901.388179941,0.8942336675616874,0.7188282522470526,4.05449133834375,2.6530831962339176,40591758.37504833,405.91758375048335,831494657.476,239174203.379,245307472.64034137,28.420106497349764,630592527.3596586,0,0.0,0.0
3,Georgia,PC2 Georgia 2035,33.162,-83.8,2035,2013,1,100000,30,yes,no,0.03,90,135,True,656,598,97,104,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,64886000.0,875900000,3.478284421051582,11824901.388179941,2.648460199990874,0.7188282522470526,4.05449133834375,2.6530831962339176,40591758.37504833,405.91758375048335,831494657.476,239174203.379,245307472.64034137,28.420106497349764,630592527.3596586,0,0.0,0.0
4,Georgia,PC2 Georgia 2035,33.162,-83.8,2035,2013,1,100000,30,yes,no,0.07,90,135,True,656,598,97,104,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,64886000.0,875900000,3.478284421051582,11824901.388179941,1.3168841465864511,0.7188282522470526,4.05449133834375,2.6530831962339176,40591758.37504833,405.91758375048335,831494657.476,239174203.379,245307472.64034137,28.420106497349764,630592527.3596586,0,0.0,0.0
5,Georgia,PC2 Georgia 2035,33.162,-83.8,2035,2013,1,100000,30,yes,no,0.1,90,135,True,656,598,97,104,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,64886000.0,875900000,3.478284421051582,11824901.388179941,0.8942336675616874,0.7188282522470526,4.05449133834375,2.6530831962339176,40591758.37504833,405.91758375048335,831494657.476,239174203.379,245307472.64034137,28.420106497349764,630592527.3596586,0,0.0,0.0
6,Georgia,PC2 Georgia 2035,33.162,-83.8,2035,2013,1,100000,30,no,no,0.03,60,135,True,656,598,97,104,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,64886000.0,875900000,4.637341425273878,11824901.388179941,2.7925455697164954,0.7188282522470526,4.05449133834375,3.296359833577292,40591758.37504833,405.91758375048335,831494657.476,239174203.379,245307472.64034137,28.420106497349764,630592527.3596586,0,0.0,0.0
7,Georgia,PC2 Georgia 2035,33.162,-83.8,2035,2013,1,100000,30,no,no,0.07,60,135,True,656,598,97,104,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,64886000.0,875900000,4.637341425273878,11824901.388179941,1.434656061793496,0.7188282522470526,4.05449133834375,3.296359833577292,40591758.37504833,405.91758375048335,831494657.476,239174203.379,245307472.64034137,28.420106497349764,630592527.3596586,0,0.0,0.0
8,Georgia,PC2 Georgia 2035,33.162,-83.8,2035,2013,1,100000,30,no,no,0.1,60,135,True,656,598,97,104,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,64886000.0,875900000,4.637341425273878,11824901.388179941,0.9967281052505393,0.7188282522470526,4.05449133834375,3.296359833577292,40591758.37504833,405.91758375048335,831494657.476,239174203.379,245307472.64034137,28.420106497349764,630592527.3596586,0,0.0,0.0
9,Georgia,PC2 Georgia 2035,33.162,-83.8,2035,2013,1,100000,30,no,no,0.03,90,135,True,656,598,97,104,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,64886000.0,875900000,4.637341425273878,11824901.388179941,2.7925455697164954,0.7188282522470526,4.05449133834375,3.296359833577292,40591758.37504833,405.91758375048335,831494657.476,239174203.379,245307472.64034137,28.420106497349764,630592527.3596586,0,0.0,0.0
10,Georgia,PC2 Georgia 2035,33.162,-83.8,2035,2013,1,100000,30,no,no,0.07,90,135,True,656,598,97,104,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,64886000.0,875900000,4.637341425273878,11824901.388179941,1.434656061793496,0.7188282522470526,4.05449133834375,3.296359833577292,40591758.37504833,405.91758375048335,831494657.476,239174203.379,245307472.64034137,28.420106497349764,630592527.3596586,0,0.0,0.0
11,Georgia,PC2 Georgia 2035,33.162,-83.8,2035,2013,1,100000,30,no,no,0.1,90,135,True,656,598,97,104,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,64886000.0,875900000,4.637341425273878,11824901.388179941,0.9967281052505393,0.7188282522470526,4.05449133834375,3.296359833577292,40591758.37504833,405.91758375048335,831494657.476,239174203.379,245307472.64034137,28.420106497349764,630592527.3596586,0,0.0,0.0
12,Georgia,PC2 Georgia 2020,33.162,-83.8,2020,2013,1,100000,30,yes,no,0.03,60,135,True,1302,1303,238,243,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,128899000.0,875900000,5.1785565225669945,11824901.388179941,2.8023765786710015,1.1550752262060258,4.490738312302723,3.5967342125749715,40591758.37504833,405.91758375048335,831494657.476,239174203.379,245307472.64034137,28.420106497349764,630592527.3596586,0,0.0,0.0
13,Georgia,PC2 Georgia 2020,33.162,-83.8,2020,2013,1,100000,30,yes,no,0.07,60,135,True,1302,1303,238,243,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,128899000.0,875900000,5.1785565225669945,11824901.388179941,1.4710908312801279,1.1550752262060258,4.490738312302723,3.5967342125749715,40591758.37504833,405.91758375048335,831494657.476,239174203.379,245307472.64034137,28.420106497349764,630592527.3596586,0,0.0,0.0
14,Georgia,PC2 Georgia 2020,33.162,-83.8,2020,2013,1,100000,30,yes,no,0.1,60,135,True,1302,1303,238,243,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,128899000.0,875900000,5.1785565225669945,11824901.388179941,1.0498661057952772,1.1550752262060258,4.490738312302723,3.5967342125749715,40591758.37504833,405.91758375048335,831494657.476,239174203.379,245307472.64034137,28.420106497349764,630592527.3596586,0,0.0,0.0
15,Georgia,PC2 Georgia 2020,33.162,-83.8,2020,2013,1,100000,30,yes,no,0.03,90,135,True,1302,1303,238,243,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,128899000.0,875900000,5.1785565225669945,11824901.388179941,2.8023765786710015,1.1550752262060258,4.490738312302723,3.5967342125749715,40591758.37504833,405.91758375048335,831494657.476,239174203.379,245307472.64034137,28.420106497349764,630592527.3596586,0,0.0,0.0
16,Georgia,PC2 Georgia 2020,33.162,-83.8,2020,2013,1,100000,30,yes,no,0.07,90,135,True,1302,1303,238,243,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,128899000.0,875900000,5.1785565225669945,11824901.388179941,1.4710908312801279,1.1550752262060258,4.490738312302723,3.5967342125749715,40591758.37504833,405.91758375048335,831494657.476,239174203.379,245307472.64034137,28.420106497349764,630592527.3596586,0,0.0,0.0
17,Georgia,PC2 Georgia 2020,33.162,-83.8,2020,2013,1,100000,30,yes,no,0.1,90,135,True,1302,1303,238,243,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,128899000.0,875900000,5.1785565225669945,11824901.388179941,1.0498661057952772,1.1550752262060258,4.490738312302723,3.5967342125749715,40591758.37504833,405.91758375048335,831494657.476,239174203.379,245307472.64034137,28.420106497349764,630592527.3596586,0,0.0,0.0
18,Georgia,PC2 Georgia 2020,33.162,-83.8,2020,2013,1,100000,30,no,no,0.03,60,135,True,1302,1303,238,243,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,128899000.0,875900000,6.337613526789289,11824901.388179941,2.9464619483966232,1.1550752262060258,4.490738312302723,4.240010849918345,40591758.37504833,405.91758375048335,831494657.476,239174203.379,245307472.64034137,28.420106497349764,630592527.3596586,0,0.0,0.0
19,Georgia,PC2 Georgia 2020,33.162,-83.8,2020,2013,1,100000,30,no,no,0.07,60,135,True,1302,1303,238,243,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,128899000.0,875900000,6.337613526789289,11824901.388179941,1.5888627464871725,1.1550752262060258,4.490738312302723,4.240010849918345,40591758.37504833,405.91758375048335,831494657.476,239174203.379,245307472.64034137,28.420106497349764,630592527.3596586,0,0.0,0.0
20,Georgia,PC2 Georgia 2020,33.162,-83.8,2020,2013,1,100000,30,no,no,0.1,60,135,True,1302,1303,238,243,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,128899000.0,875900000,6.337613526789289,11824901.388179941,1.152360543484129,1.1550752262060258,4.490738312302723,4.240010849918345,40591758.37504833,405.91758375048335,831494657.476,239174203.379,245307472.64034137,28.420106497349764,630592527.3596586,0,0.0,0.0
21,Georgia,PC2 Georgia 2020,33.162,-83.8,2020,2013,1,100000,30,no,no,0.03,90,135,True,1302,1303,238,243,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,128899000.0,875900000,6.337613526789289,11824901.388179941,2.9464619483966232,1.1550752262060258,4.490738312302723,4.240010849918345,40591758.37504833,405.91758375048335,831494657.476,239174203.379,245307472.64034137,28.420106497349764,630592527.3596586,0,0.0,0.0
22,Georgia,PC2 Georgia 2020,33.162,-83.8,2020,2013,1,100000,30,no,no,0.07,90,135,True,1302,1303,238,243,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,128899000.0,875900000,6.337613526789289,11824901.388179941,1.5888627464871725,1.1550752262060258,4.490738312302723,4.240010849918345,40591758.37504833,405.91758375048335,831494657.476,239174203.379,245307472.64034137,28.420106497349764,630592527.3596586,0,0.0,0.0
23,Georgia,PC2 Georgia 2020,33.162,-83.8,2020,2013,1,100000,30,no,no,0.1,90,135,True,1302,1303,238,243,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,128899000.0,875900000,6.337613526789289,11824901.388179941,1.152360543484129,1.1550752262060258,4.490738312302723,4.240010849918345,40591758.37504833,405.91758375048335,831494657.476,239174203.379,245307472.64034137,28.420106497349764,630592527.3596586,0,0.0,0.0
24,Texas,PC2 Texas 2020,35.23328,-102.87,2020,2013,1,100000,30,yes,no,0.03,60,135,True,1302,1303,238,243,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,128899000.0,875900000,3.060733268871763,11824901.388179941,2.8721806975249273,1.1550752262060258,3.9080405651383088,2.421342306774118,40591758.37504833,405.91758375048335,831494657.476,239174203.379,383114340.62703156,44.42521883524697,492785659.37296844,0,0.0,0.0
25,Texas,PC2 Texas 2020,35.23328,-102.87,2020,2013,1,100000,30,yes,no,0.07,60,135,True,1302,1303,238,243,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,128899000.0,875900000,3.060733268871763,11824901.388179941,1.459707596210955,1.1550752262060258,3.9080405651383088,2.421342306774118,40591758.37504833,405.91758375048335,831494657.476,239174203.379,383114340.62703156,44.42521883524697,492785659.37296844,0,0.0,0.0
26,Texas,PC2 Texas 2020,35.23328,-102.87,2020,2013,1,100000,30,yes,no,0.1,60,135,True,1302,1303,238,243,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,128899000.0,875900000,3.060733268871763,11824901.388179941,1.0032426697743824,1.1550752262060258,3.9080405651383088,2.421342306774118,40591758.37504833,405.91758375048335,831494657.476,239174203.379,383114340.62703156,44.42521883524697,492785659.37296844,0,0.0,0.0
27,Texas,PC2 Texas 2020,35.23328,-102.87,2020,2013,1,100000,30,yes,no,0.03,90,135,True,1302,1303,238,243,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,128899000.0,875900000,3.060733268871763,11824901.388179941,2.8721806975249273,1.1550752262060258,3.9080405651383088,2.421342306774118,40591758.37504833,405.91758375048335,831494657.476,239174203.379,383114340.62703156,44.42521883524697,492785659.37296844,0,0.0,0.0
28,Texas,PC2 Texas 2020,35.23328,-102.87,2020,2013,1,100000,30,yes,no,0.07,90,135,True,1302,1303,238,243,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,128899000.0,875900000,3.060733268871763,11824901.388179941,1.459707596210955,1.1550752262060258,3.9080405651383088,2.421342306774118,40591758.37504833,405.91758375048335,831494657.476,239174203.379,383114340.62703156,44.42521883524697,492785659.37296844,0,0.0,0.0
29,Texas,PC2 Texas 2020,35.23328,-102.87,2020,2013,1,100000,30,yes,no,0.1,90,135,True,1302,1303,238,243,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,128899000.0,875900000,3.060733268871763,11824901.388179941,1.0032426697743824,1.1550752262060258,3.9080405651383088,2.421342306774118,40591758.37504833,405.91758375048335,831494657.476,239174203.379,383114340.62703156,44.42521883524697,492785659.37296844,0,0.0,0.0
30,Texas,PC2 Texas 2020,35.23328,-102.87,2020,2013,1,100000,30,no,no,0.03,60,135,True,1302,1303,238,243,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,128899000.0,875900000,4.219790273094058,11824901.388179941,3.0974094130336147,1.1550752262060258,3.9080405651383088,3.064618944117492,40591758.37504833,405.91758375048335,831494657.476,239174203.379,383114340.62703156,44.42521883524697,492785659.37296844,0,0.0,0.0
31,Texas,PC2 Texas 2020,35.23328,-102.87,2020,2013,1,100000,30,no,no,0.07,60,135,True,1302,1303,238,243,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,128899000.0,875900000,4.219790273094058,11824901.388179941,1.6438041303392492,1.1550752262060258,3.9080405651383088,3.064618944117492,40591758.37504833,405.91758375048335,831494657.476,239174203.379,383114340.62703156,44.42521883524697,492785659.37296844,0,0.0,0.0
32,Texas,PC2 Texas 2020,35.23328,-102.87,2020,2013,1,100000,30,no,no,0.1,60,135,True,1302,1303,238,243,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,128899000.0,875900000,4.219790273094058,11824901.388179941,1.1634580378676527,1.1550752262060258,3.9080405651383088,3.064618944117492,40591758.37504833,405.91758375048335,831494657.476,239174203.379,383114340.62703156,44.42521883524697,492785659.37296844,0,0.0,0.0
33,Texas,PC2 Texas 2020,35.23328,-102.87,2020,2013,1,100000,30,no,no,0.03,90,135,True,1302,1303,238,243,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,128899000.0,875900000,4.219790273094058,11824901.388179941,3.0974094130336147,1.1550752262060258,3.9080405651383088,3.064618944117492,40591758.37504833,405.91758375048335,831494657.476,239174203.379,383114340.62703156,44.42521883524697,492785659.37296844,0,0.0,0.0
34,Texas,PC2 Texas 2020,35.23328,-102.87,2020,2013,1,100000,30,no,no,0.07,90,135,True,1302,1303,238,243,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,128899000.0,875900000,4.219790273094058,11824901.388179941,1.6438041303392492,1.1550752262060258,3.9080405651383088,3.064618944117492,40591758.37504833,405.91758375048335,831494657.476,239174203.379,383114340.62703156,44.42521883524697,492785659.37296844,0,0.0,0.0
35,Texas,PC2 Texas 2020,35.23328,-102.87,2020,2013,1,100000,30,no,no,0.1,90,135,True,1302,1303,238,243,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,128899000.0,875900000,4.219790273094058,11824901.388179941,1.1634580378676527,1.1550752262060258,3.9080405651383088,3.064618944117492,40591758.37504833,405.91758375048335,831494657.476,239174203.379,383114340.62703156,44.42521883524697,492785659.37296844,0,0.0,0.0
36,Texas,PC2 Texas 2035,35.23328,-102.87,2035,2013,1,100000,30,yes,no,0.03,60,135,True,656,598,97,104,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,64886000.0,875900000,1.9720102791555152,11824901.388179941,2.7182643188448,0.7188282522470526,3.4717935911793356,1.8171010474816005,40591758.37504833,405.91758375048335,831494657.476,239174203.379,383114340.62703156,44.42521883524697,492785659.37296844,0,0.0,0.0
37,Texas,PC2 Texas 2035,35.23328,-102.87,2035,2013,1,100000,30,yes,no,0.07,60,135,True,656,598,97,104,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,64886000.0,875900000,1.9720102791555152,11824901.388179941,1.3055009115172782,0.7188282522470526,3.4717935911793356,1.8171010474816005,40591758.37504833,405.91758375048335,831494657.476,239174203.379,383114340.62703156,44.42521883524697,492785659.37296844,0,0.0,0.0
38,Texas,PC2 Texas 2035,35.23328,-102.87,2035,2013,1,100000,30,yes,no,0.1,60,135,True,656,598,97,104,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,64886000.0,875900000,1.9720102791555152,11824901.388179941,0.8476102315407928,0.7188282522470526,3.4717935911793356,1.8171010474816005,40591758.37504833,405.91758375048335,831494657.476,239174203.379,383114340.62703156,44.42521883524697,492785659.37296844,0,0.0,0.0
39,Texas,PC2 Texas 2035,35.23328,-102.87,2035,2013,1,100000,30,yes,no,0.03,90,135,True,656,598,97,104,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,64886000.0,875900000,1.9720102791555152,11824901.388179941,2.7182643188448,0.7188282522470526,3.4717935911793356,1.8171010474816005,40591758.37504833,405.91758375048335,831494657.476,239174203.379,383114340.62703156,44.42521883524697,492785659.37296844,0,0.0,0.0
40,Texas,PC2 Texas 2035,35.23328,-102.87,2035,2013,1,100000,30,yes,no,0.07,90,135,True,656,598,97,104,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,64886000.0,875900000,1.9720102791555152,11824901.388179941,1.3055009115172782,0.7188282522470526,3.4717935911793356,1.8171010474816005,40591758.37504833,405.91758375048335,831494657.476,239174203.379,383114340.62703156,44.42521883524697,492785659.37296844,0,0.0,0.0
41,Texas,PC2 Texas 2035,35.23328,-102.87,2035,2013,1,100000,30,yes,no,0.1,90,135,True,656,598,97,104,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,64886000.0,875900000,1.9720102791555152,11824901.388179941,0.8476102315407928,0.7188282522470526,3.4717935911793356,1.8171010474816005,40591758.37504833,405.91758375048335,831494657.476,239174203.379,383114340.62703156,44.42521883524697,492785659.37296844,0,0.0,0.0
42,Texas,PC2 Texas 2035,35.23328,-102.87,2035,2013,1,100000,30,no,no,0.03,60,135,True,656,598,97,104,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,64886000.0,875900000,3.13106728337781,11824901.388179941,2.9434930343534877,0.7188282522470526,3.4717935911793356,2.4603776848249743,40591758.37504833,405.91758375048335,831494657.476,239174203.379,383114340.62703156,44.42521883524697,492785659.37296844,0,0.0,0.0
43,Texas,PC2 Texas 2035,35.23328,-102.87,2035,2013,1,100000,30,no,no,0.07,60,135,True,656,598,97,104,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,64886000.0,875900000,3.13106728337781,11824901.388179941,1.489597445645573,0.7188282522470526,3.4717935911793356,2.4603776848249743,40591758.37504833,405.91758375048335,831494657.476,239174203.379,383114340.62703156,44.42521883524697,492785659.37296844,0,0.0,0.0
44,Texas,PC2 Texas 2035,35.23328,-102.87,2035,2013,1,100000,30,no,no,0.1,60,135,True,656,598,97,104,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,64886000.0,875900000,3.13106728337781,11824901.388179941,1.0078255996340633,0.7188282522470526,3.4717935911793356,2.4603776848249743,40591758.37504833,405.91758375048335,831494657.476,239174203.379,383114340.62703156,44.42521883524697,492785659.37296844,0,0.0,0.0
45,Texas,PC2 Texas 2035,35.23328,-102.87,2035,2013,1,100000,30,no,no,0.03,90,135,True,656,598,97,104,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,64886000.0,875900000,3.13106728337781,11824901.388179941,2.9434930343534877,0.7188282522470526,3.4717935911793356,2.4603776848249743,40591758.37504833,405.91758375048335,831494657.476,239174203.379,383114340.62703156,44.42521883524697,492785659.37296844,0,0.0,0.0
46,Texas,PC2 Texas 2035,35.23328,-102.87,2035,2013,1,100000,30,no,no,0.07,90,135,True,656,598,97,104,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,64886000.0,875900000,3.13106728337781,11824901.388179941,1.489597445645573,0.7188282522470526,3.4717935911793356,2.4603776848249743,40591758.37504833,405.91758375048335,831494657.476,239174203.379,383114340.62703156,44.42521883524697,492785659.37296844,0,0.0,0.0
47,Texas,PC2 Texas 2035,35.23328,-102.87,2035,2013,1,100000,30,no,no,0.1,90,135,True,656,598,97,104,13.700527711349219,100,1,0,0,90.8108108108108,100,False,True,100000,150000,64886000.0,875900000,3.13106728337781,11824901.388179941,1.0078255996340633,0.7188282522470526,3.4717935911793356,2.4603776848249743,40591758.37504833,405.91758375048335,831494657.476,239174203.379,383114340.62703156,44.42521883524697,492785659.37296844,0,0.0,0.0
