GEN UID,bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin,Pc1,Pc2,Qc1min,Qc1max,Qc2min,Qc2max,ramp_agc,ramp_10,ramp_30,ramp_q,apf,mu_Pmax,mu_Pmin,mu_Qmax,mu_Qmin,type,fuel,cost_c1,cost_c2,ncost
7323_CC_1,7323,38.88,-13.82,63.36,-13.82,1.02,149.37,1,124.48,37.34,0,0,0,0,0,0,0,0,62.24,0,124.47,0,0,0,0,CC,ng,21.164199299999996,0.0017867999999999998,3
7324_CC_1,7324,38.88,-13.82,63.36,-13.82,1.02,149.37,1,124.48,37.34,0,0,0,0,0,0,0,0,62.24,0,124.47,0,0,0,0,CC,ng,21.164199299999996,0.0017867999999999998,3
7325_CC_1,7325,38.88,-13.82,63.36,-13.82,1.02,149.37,1,124.48,37.34,0,0,0,0,0,0,0,0,62.24,0,124.47,0,0,0,0,CC,ng,21.164199299999996,0.0017867999999999998,3
7326_CC_1,7326,38.88,-13.82,63.36,-13.82,1.02,149.37,1,124.48,37.34,0,0,0,0,0,0,0,0,62.24,0,124.47,0,0,0,0,CC,ng,21.164199299999996,0.0017867999999999998,3
7329_CC_1,7329,31.83,34.79,51.87,-11.31,1.04,122.28,1,101.9,30.57,0,0,0,0,0,0,0,0,50.95,0,101.9,0,0,0,0,CC,ng,23.208961,0.001972,3
7334_STEAM_1,7334,0.0,0.0,2.19,-0.57,1.04,5.64,0,4.7,1.41,0,0,0,0,0,0,0,0,1.88,0,4.7,0,0,0,0,STEAM,coal,22.030441200000002,0.0021984,3
7335_STEAM_1,7335,141.65,128.35,211.33,-55.33,1.04,544.2,1,453.5,136.05,0,0,0,0,0,0,0,0,157.45,0,453.5,0,0,0,0,STEAM,coal,22.030441200000002,0.0021984,3
7349_CC_1,7349,313.37,119.0,159.74,-34.83,1.04,376.59,1,313.83,94.15,0,0,0,0,0,0,0,0,130.12,0,313.83,0,0,0,0,CC,ng,22.297923899999997,0.0017867999999999998,3
7350_CC_1,7350,313.37,51.57,159.74,-34.83,1.04,376.59,1,313.83,94.15,0,0,0,0,0,0,0,0,130.12,0,313.83,0,0,0,0,CC,ng,22.297923899999997,0.0017867999999999998,3
7351_CC_1,7351,313.37,40.83,159.74,-34.83,1.04,376.59,1,313.83,94.15,0,0,0,0,0,0,0,0,130.12,0,313.83,0,0,0,0,CC,ng,22.297923899999997,0.0017867999999999998,3
7352_CC_1,7352,313.37,42.21,159.74,-34.83,1.04,376.59,1,313.83,94.15,0,0,0,0,0,0,0,0,130.12,0,313.83,0,0,0,0,CC,ng,22.297923899999997,0.0017867999999999998,3
7353_CC_1,7353,600.63,67.24,348.26,-75.95,1.04,821.04,1,684.2,205.26,0,0,0,0,0,0,0,0,136.84,0,684.2,0,0,0,0,CC,ng,24.514449299999995,0.0017867999999999998,3
7354_CC_1,7354,596.86,107.2,348.26,-75.95,1.04,821.04,1,684.2,205.26,0,0,0,0,0,0,0,0,136.84,0,684.2,0,0,0,0,CC,ng,24.514449299999995,0.0017867999999999998,3
7355_CC_1,7355,596.86,106.44,348.26,-75.95,1.04,821.04,1,684.2,205.26,0,0,0,0,0,0,0,0,136.84,0,684.2,0,0,0,0,CC,ng,24.514449299999995,0.0017867999999999998,3
7356_CC_1,7356,596.8,110.03,348.26,-75.95,1.04,821.04,1,684.2,205.0,0,0,0,0,0,0,0,0,136.84,0,684.2,0,0,0,0,CC,ng,24.514449299999995,0.0017867999999999998,3
7357_CC_1,7357,16.28,8.3,8.3,-1.81,1.04,19.56,1,16.3,4.89,0,0,0,0,0,0,0,0,8.15,0,16.3,0,0,0,0,CC,ng,20.516931,0.0017867999999999998,3
7358_CC_1,7358,224.87,33.79,114.63,-25.0,1.04,270.24,1,225.2,67.56,0,0,0,0,0,0,0,0,108.34,0,225.2,0,0,0,0,CC,ng,21.767244299999998,0.0017867999999999998,3
7359_CC_1,7359,224.87,74.02,114.63,-25.0,1.04,270.24,1,225.2,67.56,0,0,0,0,0,0,0,0,108.34,0,225.2,0,0,0,0,CC,ng,21.767244299999998,0.0017867999999999998,3
7360_CC_1,7360,224.87,45.38,114.63,-25.0,1.04,270.24,1,225.2,67.56,0,0,0,0,0,0,0,0,108.34,0,225.2,0,0,0,0,CC,ng,21.767244299999998,0.0017867999999999998,3
7361_CC_1,7361,102.55,27.74,52.27,-11.4,1.04,123.24,1,102.7,30.81,0,0,0,0,0,0,0,0,51.35,0,102.7,0,0,0,0,CC,ng,21.034209599999997,0.0017867999999999998,3
7369_CC_1,7369,107.11,27.68,54.6,-11.91,1.04,128.72,1,107.27,32.18,0,0,0,0,0,0,0,0,53.63,0,107.27,0,0,0,0,CC,ng,21.061458299999998,0.0017867999999999998,3
7370_CC_1,7370,107.11,22.32,54.6,-11.91,1.04,128.72,1,107.27,32.18,0,0,0,0,0,0,0,0,53.63,0,107.27,0,0,0,0,CC,ng,21.061458299999998,0.0017867999999999998,3
7371_CC_1,7371,107.11,26.67,54.6,-11.91,1.04,128.72,1,107.27,32.18,0,0,0,0,0,0,0,0,53.63,0,107.27,0,0,0,0,CC,ng,21.061458299999998,0.0017867999999999998,3
7372_CC_1,7372,107.11,28.44,54.6,-11.91,1.04,128.72,1,107.27,32.18,0,0,0,0,0,0,0,0,53.63,0,107.27,0,0,0,0,CC,ng,21.061458299999998,0.0017867999999999998,3
7373_CC_1,7373,107.11,54.6,54.6,-11.91,1.04,128.72,1,107.27,32.18,0,0,0,0,0,0,0,0,53.63,0,107.27,0,0,0,0,CC,ng,21.061458299999998,0.0017867999999999998,3
7374_CC_1,7374,107.11,34.91,54.6,-11.91,1.04,128.72,1,107.27,32.18,0,0,0,0,0,0,0,0,53.63,0,107.27,0,0,0,0,CC,ng,21.061458299999998,0.0017867999999999998,3
7375_CC_1,7375,183.39,34.36,93.48,-20.39,1.04,220.39,1,183.66,55.1,0,0,0,0,0,0,0,0,91.83,0,183.66,0,0,0,0,CC,ng,21.5184324,0.0017867999999999998,3
7376_CC_1,7376,183.39,37.3,93.48,-20.39,1.04,220.39,1,183.66,55.1,0,0,0,0,0,0,0,0,91.83,0,183.66,0,0,0,0,CC,ng,21.5184324,0.0017867999999999998,3
7377_CC_1,7377,183.39,47.31,93.48,-20.39,1.04,220.39,1,183.66,55.1,0,0,0,0,0,0,0,0,91.83,0,183.66,0,0,0,0,CC,ng,21.5184324,0.0017867999999999998,3
7378_CC_1,7378,183.39,38.64,93.48,-20.39,1.04,220.39,1,183.66,55.1,0,0,0,0,0,0,0,0,91.83,0,183.66,0,0,0,0,CC,ng,21.5184324,0.0017867999999999998,3
7379_CC_1,7379,183.39,41.66,93.48,-20.39,1.04,220.39,1,183.66,55.1,0,0,0,0,0,0,0,0,91.83,0,183.66,0,0,0,0,CC,ng,21.5184324,0.0017867999999999998,3
7389_CC_1,7389,542.0,276.29,276.29,-60.25,1.04,651.36,1,542.8,162.84,0,0,0,0,0,0,0,0,131.85,0,542.8,0,0,0,0,CC,ng,23.668399499999996,0.0017867999999999998,3
7400_CC_1,7400,71.89,-7.99,36.65,-7.99,1.0,86.4,1,72.0,21.6,0,0,0,0,0,0,0,0,36.0,0,72.0,0,0,0,0,CC,ng,20.8501692,0.0017867999999999998,3
7400_CC_2,7400,71.89,-7.99,36.65,-7.99,1.0,86.4,1,72.0,21.6,0,0,0,0,0,0,0,0,36.0,0,72.0,0,0,0,0,CC,ng,20.8501692,0.0017867999999999998,3
7400_CC_3,7400,71.89,-7.99,36.65,-7.99,1.0,86.4,1,72.0,21.6,0,0,0,0,0,0,0,0,36.0,0,72.0,0,0,0,0,CC,ng,20.8501692,0.0017867999999999998,3
7400_CC_4,7400,71.89,-7.99,36.65,-7.99,1.0,86.4,1,72.0,21.6,0,0,0,0,0,0,0,0,36.0,0,72.0,0,0,0,0,CC,ng,20.8501692,0.0017867999999999998,3
7400_CC_5,7400,143.79,-15.98,73.3,-15.98,1.0,172.8,1,144.0,43.2,0,0,0,0,0,0,0,0,72.0,0,144.0,0,0,0,0,CC,ng,21.2812347,0.0017867999999999998,3
7400_CC_6,7400,445.74,-49.55,227.22,-49.55,1.0,535.68,1,446.4,133.92,0,0,0,0,0,0,0,0,140.71,0,446.4,0,0,0,0,CC,ng,23.091263099999995,0.0017867999999999998,3
7406_CC_1,7406,63.01,32.12,32.12,-7.0,1.04,75.72,1,63.1,18.93,0,0,0,0,0,0,0,0,31.55,0,63.1,0,0,0,0,CC,ng,22.952601,0.001972,3
7406_CC_2,7406,309.54,157.79,157.79,-34.41,1.04,372.0,1,310.0,93.0,0,0,0,0,0,0,0,0,129.42,0,310.0,0,0,0,0,CC,ng,24.583445,0.001972,3
7414_CC_1,7414,102.25,52.12,52.12,-11.37,1.03,122.88,1,102.4,30.72,0,0,0,0,0,0,0,0,51.2,0,102.4,0,0,0,0,CC,ng,23.212412,0.001972,3
7419_CC_1,7419,88.07,-9.79,44.89,-9.79,1.0,105.84,1,88.2,26.46,0,0,0,0,0,0,0,0,44.1,0,88.2,0,0,0,0,CC,ng,20.9471031,0.0017867999999999998,3
7419_CC_2,7419,88.07,-9.79,44.89,-9.79,1.0,105.84,1,88.2,26.46,0,0,0,0,0,0,0,0,44.1,0,88.2,0,0,0,0,CC,ng,20.9471031,0.0017867999999999998,3
7422_CC_1,7422,2.12,3.46,3.46,-0.75,1.04,8.16,1,6.8,2.04,0,0,0,0,0,0,0,0,3.4,0,6.8,0,0,0,0,CC,ng,20.460200099999998,0.0017867999999999998,3
7422_CC_2,7422,53.79,41.76,87.65,-19.11,1.04,206.64,1,172.2,51.66,0,0,0,0,0,0,0,0,86.1,0,172.2,0,0,0,0,CC,ng,21.450087299999996,0.0017867999999999998,3
7422_CC_3,7422,53.79,41.76,87.65,-19.11,1.04,206.64,1,172.2,51.66,0,0,0,0,0,0,0,0,86.1,0,172.2,0,0,0,0,CC,ng,21.450087299999996,0.0017867999999999998,3
7422_CC_4,7422,35.14,41.76,57.26,-12.49,1.04,135.0,1,112.5,33.75,0,0,0,0,0,0,0,0,56.25,0,112.5,0,0,0,0,CC,ng,21.092727299999996,0.0017867999999999998,3
7422_CC_5,7422,35.14,41.76,57.26,-12.49,1.04,135.0,1,112.5,33.75,0,0,0,0,0,0,0,0,56.25,0,112.5,0,0,0,0,CC,ng,21.092727299999996,0.0017867999999999998,3
7422_CC_6,7422,35.14,41.76,57.26,-12.49,1.04,135.0,1,112.5,33.75,0,0,0,0,0,0,0,0,56.25,0,112.5,0,0,0,0,CC,ng,21.092727299999996,0.0017867999999999998,3
7422_CC_7,7422,35.14,41.76,57.26,-12.49,1.04,135.0,1,112.5,33.75,0,0,0,0,0,0,0,0,56.25,0,112.5,0,0,0,0,CC,ng,21.092727299999996,0.0017867999999999998,3
7422_CC_8,7422,59.69,41.76,97.27,-21.21,1.04,229.32,1,191.1,57.33,0,0,0,0,0,0,0,0,95.55,0,191.1,0,0,0,0,CC,ng,21.5631024,0.0017867999999999998,3
7422_CC_9,7422,53.79,41.76,87.65,-19.11,1.04,206.64,1,172.2,51.66,0,0,0,0,0,0,0,0,86.1,0,172.2,0,0,0,0,CC,ng,21.450087299999996,0.0017867999999999998,3
7422_CC_10,7422,53.79,41.76,87.65,-19.11,1.04,206.64,1,172.2,51.66,0,0,0,0,0,0,0,0,86.1,0,172.2,0,0,0,0,CC,ng,21.450087299999996,0.0017867999999999998,3
7422_CC_11,7422,53.79,41.76,87.65,-19.11,1.04,206.64,1,172.2,51.66,0,0,0,0,0,0,0,0,86.1,0,172.2,0,0,0,0,CC,ng,21.450087299999996,0.0017867999999999998,3
7428_CC_1,7428,31.4,20.89,51.16,-11.16,1.04,120.62,1,100.52,30.16,0,0,0,0,0,0,0,0,50.26,0,100.52,0,0,0,0,CC,ng,21.0208086,0.0017867999999999998,3
7428_CC_2,7428,40.6,20.89,66.17,-14.43,1.04,156.0,1,130.0,39.0,0,0,0,0,0,0,0,0,65.0,0,130.0,0,0,0,0,CC,ng,21.1972551,0.0017867999999999998,3
7428_CC_3,7428,40.6,20.89,66.17,-14.43,1.04,156.0,1,130.0,39.0,0,0,0,0,0,0,0,0,65.0,0,130.0,0,0,0,0,CC,ng,21.1972551,0.0017867999999999998,3
7428_CC_4,7428,31.4,20.89,51.16,-11.16,1.04,120.62,1,100.52,30.16,0,0,0,0,0,0,0,0,50.26,0,100.52,0,0,0,0,CC,ng,21.0208086,0.0017867999999999998,3
7428_CC_5,7428,31.4,20.89,51.16,-11.16,1.04,120.62,1,100.52,30.16,0,0,0,0,0,0,0,0,50.26,0,100.52,0,0,0,0,CC,ng,21.0208086,0.0017867999999999998,3
7428_CC_6,7428,31.4,20.89,51.16,-11.16,1.04,120.62,1,100.52,30.16,0,0,0,0,0,0,0,0,50.26,0,100.52,0,0,0,0,CC,ng,21.0208086,0.0017867999999999998,3
7428_CC_7,7428,31.4,20.89,51.16,-11.16,1.04,120.62,1,100.52,30.16,0,0,0,0,0,0,0,0,50.26,0,100.52,0,0,0,0,CC,ng,21.0208086,0.0017867999999999998,3
7428_CC_8,7428,31.4,20.89,51.16,-11.16,1.04,120.62,1,100.52,30.16,0,0,0,0,0,0,0,0,50.26,0,100.52,0,0,0,0,CC,ng,21.0208086,0.0017867999999999998,3
7428_CC_9,7428,23.43,20.89,38.17,-8.33,1.04,90.0,1,75.0,22.5,0,0,0,0,0,0,0,0,37.5,0,75.0,0,0,0,0,CC,ng,20.868037199999996,0.0017867999999999998,3
7428_CC_10,7428,0.0,0.0,41.23,-8.99,1.04,97.2,0,81.0,24.3,0,0,0,0,0,0,0,0,40.5,0,81.0,0,0,0,0,CC,ng,20.9042199,0.0017867999999999998,3
7428_CC_11,7428,3.65,5.96,5.96,-1.3,1.04,14.04,1,11.7,3.51,0,0,0,0,0,0,0,0,5.85,0,11.7,0,0,0,0,CC,ng,20.4892356,0.0017867999999999998,3
8024_PV_1,8024,33.0,0.0,0.0,0.0,1.04,52.8,1,44.0,13.2,0,0,0,0,0,0,0,0,0.0,0,44.0,0,0,0,0,PV,solar,0.0,0.0,3
8033_CC_1,8033,0.0,0.0,119.58,-26.08,1.04,281.91,0,234.93,70.48,0,0,0,0,0,0,0,0,111.31,0,234.93,0,0,0,0,CC,ng,26.5011216,0.0021696,3
8034_CC_1,8034,0.0,0.0,119.58,-26.08,1.04,281.91,0,234.93,70.48,0,0,0,0,0,0,0,0,111.31,0,234.93,0,0,0,0,CC,ng,26.5011216,0.0021696,3
8035_CC_1,8035,0.0,0.0,119.58,-26.08,1.04,281.91,0,234.93,70.48,0,0,0,0,0,0,0,0,111.31,0,234.93,0,0,0,0,CC,ng,26.5011216,0.0021696,3
8036_CC_1,8036,0.0,0.0,119.58,-26.08,1.04,281.91,0,234.93,70.48,0,0,0,0,0,0,0,0,111.31,0,234.93,0,0,0,0,CC,ng,26.5011216,0.0021696,3
8046_CC_1,8046,172.42,-19.17,87.89,-19.17,1.01,207.2,1,172.67,51.8,0,0,0,0,0,0,0,0,86.33,0,172.67,0,0,0,0,CC,ng,26.048759999999998,0.0021696,3
8047_CC_1,8047,0.0,0.0,87.89,-19.17,1.01,207.2,0,172.67,51.8,0,0,0,0,0,0,0,0,86.33,0,172.67,0,0,0,0,CC,ng,26.048759999999998,0.0021696,3
8048_CC_1,8048,172.42,76.28,87.89,-19.17,1.04,207.2,1,172.67,51.8,0,0,0,0,0,0,0,0,86.33,0,172.67,0,0,0,0,CC,ng,26.048759999999998,0.0021696,3
8049_CC_1,8049,172.42,-19.17,87.89,-19.17,1.01,207.2,1,172.67,51.8,0,0,0,0,0,0,0,0,86.33,0,172.67,0,0,0,0,CC,ng,26.048759999999998,0.0021696,3
8050_CC_1,8050,0.0,0.0,87.89,-19.17,1.01,207.2,0,172.67,51.8,0,0,0,0,0,0,0,0,86.33,0,172.67,0,0,0,0,CC,ng,26.048759999999998,0.0021696,3
8051_CC_1,8051,0.0,0.0,87.89,-19.17,1.01,207.2,0,172.67,51.8,0,0,0,0,0,0,0,0,86.33,0,172.67,0,0,0,0,CC,ng,26.048759999999998,0.0021696,3
8060_STEAM_1,8060,0.0,0.0,276.52,-72.39,1.0,712.08,0,593.4,178.02,0,0,0,0,0,0,0,0,188.73,0,593.4,0,0,0,0,STEAM,coal,22.030441200000002,0.0021984,3
8061_STEAM_1,8061,0.0,0.0,276.52,-72.39,1.0,712.08,0,593.4,178.02,0,0,0,0,0,0,0,0,188.73,0,593.4,0,0,0,0,STEAM,coal,22.030441200000002,0.0021984,3
8070_STEAM_1,8070,0.0,0.0,431.0,-112.84,1.0,1109.88,0,924.9,277.47,0,0,0,0,0,0,0,0,230.28,0,924.9,0,0,0,0,STEAM,coal,22.030441200000002,0.0021984,3
8071_STEAM_1,8071,923.54,-112.84,431.0,-112.84,1.0,1109.88,1,924.9,277.47,0,0,0,0,0,0,0,0,230.28,0,924.9,0,0,0,0,STEAM,coal,22.030441200000002,0.0021984,3
8077_CC_1,8077,234.55,2.31,119.56,-26.07,1.03,281.88,1,234.9,70.47,0,0,0,0,0,0,0,0,111.3,0,234.9,0,0,0,0,CC,ng,22.1086975,0.0018100000000000002,3
8078_CC_1,8078,234.55,1.15,119.56,-26.07,1.03,281.88,1,234.9,70.47,0,0,0,0,0,0,0,0,111.3,0,234.9,0,0,0,0,CC,ng,22.1086975,0.0018100000000000002,3
8079_CC_1,8079,234.55,0.28,119.56,-26.07,1.03,281.88,1,234.9,70.47,0,0,0,0,0,0,0,0,111.3,0,234.9,0,0,0,0,CC,ng,22.1086975,0.0018100000000000002,3
8080_CC_1,8080,234.55,1.1,119.56,-26.07,1.03,281.88,1,234.9,70.47,0,0,0,0,0,0,0,0,111.3,0,234.9,0,0,0,0,CC,ng,22.1086975,0.0018100000000000002,3
8087_STEAM_1,8087,0.0,0.0,418.33,-109.52,1.04,1077.24,0,897.7,269.31,0,0,0,0,0,0,0,0,228.6,0,897.7,0,0,0,0,STEAM,coal,22.030441200000002,0.0021984,3
8088_STEAM_1,8088,896.38,112.95,418.33,-109.52,1.04,1077.24,1,897.7,269.31,0,0,0,0,0,0,0,0,228.6,0,897.7,0,0,0,0,STEAM,coal,22.030441200000002,0.0021984,3
8099_PV_1,8099,85.5,0.0,0.0,0.0,1.04,136.8,1,114.0,34.2,0,0,0,0,0,0,0,0,0.0,0,114.0,0,0,0,0,PV,solar,0.0,0.0,3
8115_STEAM_1,8115,0.0,0.0,4.66,-1.22,1.04,12.0,0,10.0,3.0,0,0,0,0,0,0,0,0,4.0,0,10.0,0,0,0,0,STEAM,coal,25.774333499999997,0.002572,3
8116_STEAM_1,8116,0.0,0.0,163.89,-42.91,1.04,422.04,0,351.7,105.51,0,0,0,0,0,0,0,0,129.56,0,351.7,0,0,0,0,STEAM,coal,25.774333499999997,0.002572,3
8117_STEAM_1,8117,230.48,55.6,163.89,-42.91,1.04,422.04,1,351.7,105.51,0,0,0,0,0,0,0,0,129.56,0,351.7,0,0,0,0,STEAM,coal,25.774333499999997,0.002572,3
8129_STEAM_1,8129,659.03,-43.88,307.56,-80.52,1.03,792.0,1,660.0,198.0,0,0,0,0,0,0,0,0,200.75,0,660.0,0,0,0,0,STEAM,coal,19.8738951,0.0019832,3
8130_STEAM_1,8130,659.03,-6.48,307.56,-80.52,1.03,792.0,1,660.0,198.0,0,0,0,0,0,0,0,0,200.75,0,660.0,0,0,0,0,STEAM,coal,19.8738951,0.0019832,3
8131_STEAM_1,8131,659.03,-31.64,307.56,-80.52,1.03,792.0,1,660.0,198.0,0,0,0,0,0,0,0,0,200.75,0,660.0,0,0,0,0,STEAM,coal,19.8738951,0.0019832,3
8147_STEAM_1,8147,0.0,0.0,1.86,-0.49,1.03,4.8,0,4.0,1.2,0,0,0,0,0,0,0,0,1.6,0,4.0,0,0,0,0,STEAM,coal,25.774333499999997,0.002572,3
8147_STEAM_2,8147,0.0,0.0,111.51,-29.19,1.03,287.16,0,239.3,71.79,0,0,0,0,0,0,0,0,93.76,0,239.3,0,0,0,0,STEAM,coal,25.774333499999997,0.002572,3
8152_CC_1,8152,0.0,0.0,11.2,-2.44,1.0,26.4,0,22.0,6.6,0,0,0,0,0,0,0,0,11.0,0,22.0,0,0,0,0,CC,ng,24.953654399999998,0.0021696,3
8155_STEAM_1,8155,0.0,0.0,81.36,-21.3,1.0,209.52,0,174.6,52.38,0,0,0,0,0,0,0,0,69.84,0,174.6,0,0,0,0,STEAM,coal,22.030441200000002,0.0021984,3
8155_STEAM_2,8155,174.34,-21.3,81.36,-21.3,1.0,209.52,1,174.6,52.38,0,0,0,0,0,0,0,0,69.84,0,174.6,0,0,0,0,STEAM,coal,22.030441200000002,0.0021984,3
8158_CC_1,8158,0.0,0.0,53.44,-11.65,1.0,126.0,0,105.0,31.5,0,0,0,0,0,0,0,0,52.5,0,105.0,0,0,0,0,CC,ng,25.556803199999997,0.0021696,3
8158_CC_2,8158,0.0,0.0,49.98,-10.9,1.0,117.84,0,98.2,29.46,0,0,0,0,0,0,0,0,49.1,0,98.2,0,0,0,0,CC,ng,25.5074448,0.0021696,3
2063_HYDRO_1,2063,0.0,0.0,0.0,0.0,1.0,100.0,1,80.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,HYDRO,hydro,0.0,0.0,3
3050_HYDRO_1,3050,0.0,0.0,0.0,0.0,1.0,100.0,1,75.8,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,HYDRO,hydro,0.0,0.0,3
6161_HYDRO_1,6161,0.0,0.0,0.0,0.0,1.0,30.0,1,22.1,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,HYDRO,hydro,0.0,0.0,3
5088_HYDRO_1,5088,0.0,0.0,0.0,0.0,1.0,50.0,1,48.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,HYDRO,hydro,0.0,0.0,3
